time,open,high,low,close,"UL, NYSE: Open","UL, NYSE: High","UL, NYSE: Low","UL, NYSE: Close","XOM, NYSE: Open","XOM, NYSE: High","XOM, NYSE: Low","XOM, NYSE: Close","HD, NYSE: Open","HD, NYSE: High","HD, NYSE: Low","HD, NYSE: Close","PG, NYSE: Open","PG, NYSE: High","PG, NYSE: Low","PG, NYSE: Close","UNH, NYSE: Open","UNH, NYSE: High","UNH, NYSE: Low","UNH, NYSE: Close","WMT, NYSE: Open","WMT, NYSE: High","WMT, NYSE: Low","WMT, NYSE: Close"
1981-06-01T13:30:00Z,2.390625,2.460938,2.15625,2.1875,1.319455,1.354178,1.222232,1.305566,4.054688,4.453125,4,4.28125,NaN,NaN,NaN,NaN,2.194495,2.419372,2.18674,2.349583,NaN,NaN,NaN,NaN,0.301758,0.308594,0.287109,0.296875
1981-07-01T13:30:00Z,2.1875,2.195313,1.882813,2.101563,1.263899,1.263899,1.208343,1.208343,4.28125,4.453125,4.140625,4.375,NaN,NaN,NaN,NaN,2.349583,2.349583,2.237144,2.252653,NaN,NaN,NaN,NaN,0.296875,0.300781,0.269531,0.289063
1981-08-03T13:30:00Z,2.101563,2.132813,1.859375,1.867188,1.180565,1.3264,1.180565,1.277788,4.375,4.5,4.046875,4.0625,NaN,NaN,NaN,NaN,2.252653,2.25653,2.08981,2.151846,NaN,NaN,NaN,NaN,0.289063,0.311523,0.274414,0.27832
1981-09-01T13:30:00Z,1.867188,2.09375,1.765625,2.0625,1.222232,1.222232,1.166676,1.170148,4.0625,4.21875,3.703125,3.890625,0.035118,0.035118,0.035118,0.035118,2.151846,2.287548,2.109196,2.287548,NaN,NaN,NaN,NaN,0.276367,0.294922,0.256836,0.294922
1981-10-01T13:30:00Z,2.0625,2.296875,2.023438,2.273438,1.128481,1.236121,1.097231,1.145843,3.890625,3.9375,3.6875,3.796875,0.03585,0.045361,0.03585,0.045361,2.287548,2.434881,2.244898,2.427127,NaN,NaN,NaN,NaN,0.294922,0.314453,0.292969,0.310547
1981-11-02T14:30:00Z,2.289063,2.375,2.109375,2.359375,1.25001,1.336816,1.25001,1.329872,3.796875,4.125,3.734375,4.09375,0.046092,0.049751,0.045361,0.049751,2.427127,2.500793,2.349583,2.489162,NaN,NaN,NaN,NaN,0.311523,0.342773,0.311523,0.342773
1981-12-01T14:30:00Z,2.359375,2.359375,2.125,2.320313,1.361122,1.361122,1.225704,1.312511,4.09375,4.140625,3.765625,3.90625,0.049751,0.056335,0.049751,0.05414,2.489162,2.508548,2.392232,2.493039,NaN,NaN,NaN,NaN,0.342773,0.342773,0.326172,0.332031
1982-01-01T14:30:00Z,2.320313,2.382813,2.109375,2.367188,1.333344,1.354178,1.263899,1.305566,3.90625,3.90625,3.671875,3.828125,0.05414,0.062554,0.05414,0.059261,2.493039,2.64425,2.411618,2.64425,NaN,NaN,NaN,NaN,0.332031,0.333984,0.300781,0.331055
1982-02-01T14:30:00Z,2.34375,2.445313,2.25,2.3125,1.361122,1.361122,1.291677,1.3264,3.8125,3.8125,3.5,3.59375,0.059261,0.060359,0.054872,0.055969,2.636495,2.640373,2.516302,2.582215,NaN,NaN,NaN,NaN,0.331055,0.347656,0.322266,0.324219
1982-03-01T14:30:00Z,2.3125,2.367188,2.03125,2.3125,1.305566,1.305566,1.243066,1.243066,3.59375,3.703125,3.421875,3.515625,0.055969,0.079015,0.055969,0.072431,2.586092,2.617109,2.427127,2.566706,NaN,NaN,NaN,NaN,0.324219,0.364258,0.310547,0.357422
1982-04-01T14:30:00Z,2.3125,2.523438,2.289063,2.5,1.190982,1.194454,1.166676,1.194454,3.515625,3.609375,3.4375,3.53125,0.072431,0.075723,0.069138,0.075723,2.57446,2.717917,2.57446,2.655881,NaN,NaN,NaN,NaN,0.357422,0.417969,0.349609,0.40625
1982-05-03T13:30:00Z,2.5,2.632813,2.375,2.453125,1.229177,1.232649,1.166676,1.166676,3.53125,3.703125,3.46875,3.5,0.074077,0.093282,0.074077,0.09191,2.655881,2.702408,2.593846,2.601601,NaN,NaN,NaN,NaN,0.405273,0.415039,0.375,0.381836
1982-06-01T13:30:00Z,2.460938,2.546875,2.34375,2.46875,NaN,NaN,NaN,NaN,3.5,3.5625,3.359375,3.46875,0.092596,0.104942,0.089166,0.102884,2.601601,2.636495,2.566706,2.57446,NaN,NaN,NaN,NaN,0.381836,0.422852,0.375977,0.413086
1982-07-01T13:30:00Z,2.46875,2.6875,2.375,2.476563,1.173621,1.25001,1.173621,1.25001,3.46875,3.484375,3.21875,3.25,0.106314,0.111801,0.101512,0.107686,2.57446,2.729548,2.520179,2.640373,NaN,NaN,NaN,NaN,0.412109,0.458984,0.386719,0.425781
1982-08-02T13:30:00Z,2.492188,2.84375,2.375,2.8125,1.138898,1.138898,1.138898,1.138898,3.25,3.671875,3.109375,3.5625,0.107,0.147467,0.102198,0.138551,2.655881,2.993198,2.531811,2.950549,NaN,NaN,NaN,NaN,0.425781,0.511719,0.382813,0.490234
1982-09-01T13:30:00Z,2.8125,2.992188,2.65625,2.695313,1.159732,1.319455,1.159732,1.305566,3.5625,3.734375,3.421875,3.5,0.141294,0.158442,0.138551,0.158442,2.950549,3.148286,2.919531,3.039724,NaN,NaN,NaN,NaN,0.492188,0.568359,0.492188,0.554688
1982-10-01T13:30:00Z,2.695313,2.78125,2.421875,2.742188,1.361122,1.437512,1.361122,1.409734,3.5,4.03125,3.453125,3.703125,0.159814,0.201653,0.159814,0.182448,3.043601,3.590286,3.043601,3.291742,NaN,NaN,NaN,NaN,0.554688,0.636719,0.552734,0.613281
1982-11-01T14:30:00Z,2.742188,3,2.71875,2.90625,1.444456,1.500012,1.375011,1.375011,3.703125,3.953125,3.46875,3.5,0.18382,0.246922,0.18382,0.241435,3.291742,3.698848,3.264602,3.687216,NaN,NaN,NaN,NaN,0.613281,0.740234,0.611328,0.740234
1982-12-01T14:30:00Z,2.90625,3.203125,2.789063,3.101563,1.361122,1.430567,1.333344,1.333344,3.5,3.765625,3.390625,3.71875,0.264755,0.315512,0.241435,0.268871,3.687216,3.815164,3.489479,3.66783,NaN,NaN,NaN,NaN,0.748047,0.84375,0.714844,0.779297
1983-01-03T14:30:00Z,3.101563,3.210938,2.875,3.023438,1.375011,1.416678,1.375011,1.402789,3.71875,3.921875,3.609375,3.765625,0.267499,0.334717,0.264755,0.318255,3.66783,3.702725,3.148286,3.489479,NaN,NaN,NaN,NaN,0.779297,0.787109,0.683594,0.734375
1983-02-01T14:30:00Z,3.023438,3.054688,2.8125,2.960938,1.430567,1.430567,1.381956,1.381956,3.765625,3.828125,3.5625,3.65625,0.334717,0.378614,0.32923,0.351178,3.489479,3.621304,3.3499,3.54376,NaN,NaN,NaN,NaN,0.734375,0.787109,0.695313,0.769531
1983-03-01T14:30:00Z,2.96875,3.164063,2.789063,2.960938,1.381956,1.416678,1.3264,1.3889,3.671875,3.921875,3.671875,3.859375,0.351178,0.353922,0.307281,0.347063,3.54376,3.877199,3.365409,3.768638,NaN,NaN,NaN,NaN,0.771484,0.943359,0.771484,0.904297
1983-04-01T14:30:00Z,2.914063,3.164063,2.796875,3.132813,1.361122,1.430567,1.347233,1.416678,3.859375,4.4375,3.765625,4.421875,0.347063,0.419768,0.342948,0.418396,3.768638,3.923726,3.675585,3.729866,NaN,NaN,NaN,NaN,0.904297,0.986328,0.869141,0.962891
1983-05-02T13:30:00Z,3.132813,3.21875,2.859375,2.875,1.347233,1.361122,1.263899,1.277788,4.421875,4.46875,4.125,4.21875,0.418396,0.519908,0.412909,0.48287,3.729866,3.753129,3.303374,3.342146,NaN,NaN,NaN,NaN,0.962891,1.152344,0.9375,1.123047
1983-06-01T13:30:00Z,2.875,3.09375,2.835938,3.078125,1.277788,1.295149,1.229177,1.295149,4.21875,4.390625,4.109375,4.21875,0.48287,0.683151,0.480127,0.565178,3.342146,3.497234,3.256847,3.41969,NaN,NaN,NaN,NaN,1.117188,1.351563,1.101563,1.222656
1983-07-01T13:30:00Z,3.078125,3.109375,2.671875,2.75,1.260427,1.277788,1.229177,1.277788,4.234375,4.5625,4.234375,4.484375,0.565178,0.652972,0.543229,0.600844,3.41969,3.551514,3.194812,3.210321,NaN,NaN,NaN,NaN,1.222656,1.457031,1.21875,1.28125
1983-08-01T13:30:00Z,2.742188,2.789063,2.507813,2.570313,1.194454,1.295149,1.194454,1.270844,4.484375,4.921875,4.421875,4.75,0.600844,0.674921,0.581639,0.603588,3.210321,3.357655,3.132777,3.318883,NaN,NaN,NaN,NaN,1.28125,1.421875,1.109375,1.230469
1983-09-01T13:30:00Z,2.570313,2.867188,2.523438,2.820313,1.25001,1.354178,1.25001,1.347233,4.75,4.90625,4.5625,4.5625,0.603588,0.696869,0.592613,0.636511,3.318883,3.559269,3.303374,3.450707,NaN,NaN,NaN,NaN,1.230469,1.300781,1.144531,1.277344
1983-10-03T13:30:00Z,2.820313,3,2.703125,2.742188,1.375011,1.430567,1.361122,1.361122,4.5625,4.96875,4.515625,4.78125,0.636511,0.647485,0.460921,0.471896,3.450707,3.73762,3.41969,3.442953,NaN,NaN,NaN,NaN,1.277344,1.382813,1.222656,1.226563
1983-11-01T14:30:00Z,2.742188,2.796875,2.59375,2.648438,1.354178,1.381956,1.354178,1.381956,4.78125,4.96875,4.578125,4.71875,0.471896,0.5981,0.460921,0.543229,3.442953,3.706602,3.411935,3.675585,NaN,NaN,NaN,NaN,1.226563,1.390625,1.222656,1.316406
1983-12-01T14:30:00Z,2.648438,2.648438,2.4375,2.554688,1.381956,1.444456,1.375011,1.444456,4.71875,4.96875,4.59375,4.671875,0.543229,0.592613,0.510306,0.576152,3.675585,3.683339,3.450707,3.528251,NaN,NaN,NaN,NaN,1.316406,1.324219,1.109375,1.21875
1984-01-02T14:30:00Z,2.554688,2.679688,2.328125,2.398438,1.444456,1.500012,1.444456,1.493068,4.65625,4.96875,4.578125,4.96875,0.576152,0.581639,0.36764,0.417024,3.528251,3.551514,3.109514,3.132777,NaN,NaN,NaN,NaN,1.21875,1.265625,1.042969,1.109375
1984-02-01T14:30:00Z,2.398438,2.5,2.132813,2.242188,1.472234,1.486123,1.444456,1.472234,4.96875,5,4.515625,4.8125,0.417024,0.433486,0.345691,0.356665,3.132777,3.210321,2.861373,2.923408,NaN,NaN,NaN,NaN,1.109375,1.125,0.945313,1.003906
1984-03-01T14:30:00Z,2.242188,2.273438,2.085938,2.1875,1.520846,1.541679,1.458345,1.472234,4.8125,4.953125,4.609375,4.828125,0.356665,0.433486,0.307281,0.378614,2.892391,3.086251,2.830355,2.993198,NaN,NaN,NaN,NaN,1.003906,1.117188,0.96875,1.039063
1984-04-02T14:30:00Z,2.1875,2.414063,2.179688,2.335938,1.458345,1.500012,1.458345,1.472234,4.828125,5.390625,4.75,5.328125,0.378614,0.430742,0.373127,0.427999,2.993198,3.055233,2.869127,2.938917,NaN,NaN,NaN,NaN,1.039063,1.132813,1,1.109375
1984-05-01T13:30:00Z,2.335938,2.375,1.882813,1.914063,1.402789,1.402789,1.347233,1.347233,5.34375,5.390625,4.953125,4.984375,0.427999,0.466409,0.40605,0.436229,2.938917,3.117268,2.915654,3.055233,NaN,NaN,NaN,NaN,1.109375,1.171875,1.078125,1.160156
1984-06-01T13:30:00Z,1.914063,2.070313,1.835938,1.875,1.381956,1.381956,1.347233,1.347233,5,5.125,4.78125,5.09375,0.436229,0.504819,0.433486,0.496588,3.078496,3.280111,3.070742,3.249093,NaN,NaN,NaN,NaN,1.160156,1.304688,1.140625,1.289063
1984-07-02T13:30:00Z,1.875,1.929688,1.75,1.828125,1.277788,1.277788,1.25001,1.277788,5.09375,5.21875,4.75,4.796875,0.496588,0.51305,0.433486,0.502075,3.249093,3.380918,3.187058,3.264602,NaN,NaN,NaN,NaN,1.289063,1.3125,1.195313,1.273438
1984-08-01T13:30:00Z,1.828125,2.117188,1.828125,2.109375,1.305566,1.381956,1.263899,1.343761,4.796875,5.46875,4.75,5.375,0.502075,0.611818,0.312768,0.315512,3.287865,3.567023,3.280111,3.473971,NaN,NaN,NaN,NaN,1.273438,1.46875,1.273438,1.378906
1984-09-03T13:30:00Z,2.109375,2.179688,1.984375,2.03125,1.319455,1.319455,1.277788,1.305566,5.375,5.671875,5.34375,5.59375,0.318255,0.362153,0.282589,0.296307,3.458462,3.574778,3.326637,3.466216,NaN,NaN,NaN,NaN,1.378906,1.398438,1.328125,1.339844
1984-10-01T13:30:00Z,2.03125,2.117188,1.890625,2.03125,1.333344,1.472234,1.333344,1.472234,5.59375,5.6875,5.125,5.46875,0.296307,0.340204,0.263384,0.304537,3.466216,3.652322,3.287865,3.598041,0.144531,0.148438,0.140625,0.144531,1.339844,1.398438,1.230469,1.316406
1984-11-01T14:30:00Z,2.03125,2.289063,2.015625,2.21875,1.444456,1.444456,1.416678,1.416678,5.484375,5.609375,5.34375,5.40625,0.304537,0.342948,0.263384,0.33746,3.598041,3.714357,3.497234,3.582532,0.140625,0.140625,0.121094,0.128906,1.320313,1.359375,1.246094,1.246094
1984-12-03T14:30:00Z,2.21875,2.328125,2.109375,2.257813,1.416678,1.444456,1.409734,1.409734,5.40625,5.625,5.390625,5.625,0.33746,0.389588,0.33746,0.389588,3.582532,3.683339,3.458462,3.536006,0.125,0.125,0.117188,0.117188,1.246094,1.304688,1.164063,1.183594
1985-01-01T14:30:00Z,2.25,2.453125,2.195313,2.4375,1.409734,1.52779,1.3889,1.52779,5.609375,6.0625,5.515625,6,0.389588,0.400563,0.348435,0.364896,3.528251,3.567023,3.380918,3.489479,0.121094,0.195313,0.121094,0.195313,1.183594,1.492188,1.183594,1.421875
1985-02-01T14:30:00Z,2.414063,2.507813,2.3125,2.460938,1.541679,1.569457,1.3889,1.3889,6,6.046875,5.765625,5.9375,0.364896,0.427999,0.32923,0.417024,3.466216,3.590286,3.41969,3.528251,0.195313,0.269531,0.195313,0.269531,1.421875,1.496094,1.335938,1.421875
1985-03-01T14:30:00Z,2.460938,2.632813,2.421875,2.625,1.361122,1.638902,1.333344,1.638902,5.9375,6.359375,5.921875,6.28125,0.417024,0.438973,0.373127,0.37587,3.528251,3.574778,3.404181,3.442953,0.273438,0.273438,0.234375,0.234375,1.429688,1.464844,1.359375,1.394531
1985-04-01T14:30:00Z,2.625,2.796875,2.523438,2.742188,1.638902,1.687514,1.500012,1.611124,6.28125,6.765625,6.1875,6.4375,0.37587,0.40605,0.345691,0.392332,3.388672,3.411935,3.202567,3.233584,0.226563,0.28125,0.183594,0.269531,1.398438,1.515625,1.390625,1.464844
1985-05-01T13:30:00Z,2.742188,2.960938,2.679688,2.9375,1.569457,1.645847,1.569457,1.618069,6.4375,6.78125,6.15625,6.75,0.392332,0.447204,0.356665,0.362153,3.233584,3.396427,3.125023,3.342146,0.269531,0.324219,0.269531,0.320313,1.464844,1.648438,1.421875,1.636719
1985-06-03T13:30:00Z,2.953125,2.992188,2.804688,2.898438,1.60418,1.66668,1.60418,1.66668,6.75,6.765625,6.234375,6.734375,0.362153,0.364896,0.277102,0.29082,3.342146,3.536006,3.256847,3.489479,0.335938,0.363281,0.328125,0.351563,1.660156,1.769531,1.65625,1.707031
1985-07-01T13:30:00Z,2.898438,3.070313,2.8125,2.882813,1.694458,1.750014,1.66668,1.66668,6.734375,6.734375,6.40625,6.5625,0.288076,0.310025,0.277102,0.288076,3.489479,3.675585,3.489479,3.551514,0.34375,0.375,0.328125,0.363281,1.707031,1.742188,1.46875,1.546875
1985-08-01T13:30:00Z,2.898438,2.96875,2.765625,2.921875,1.638902,1.652791,1.486123,1.611124,6.5625,6.609375,6.3125,6.59375,0.288076,0.29082,0.230461,0.26064,3.551514,3.683339,3.473971,3.567023,0.363281,0.363281,0.289063,0.328125,1.5625,1.621094,1.515625,1.617188
1985-09-02T13:30:00Z,2.921875,3,2.671875,2.773438,1.583346,1.638902,1.500012,1.611124,6.59375,6.59375,6.046875,6.484375,0.26064,0.279845,0.238691,0.244179,3.567023,3.652322,3.442953,3.497234,0.316406,0.328125,0.242188,0.242188,1.617188,1.617188,1.480469,1.492188
1985-10-01T13:30:00Z,2.773438,2.984375,2.695313,2.9375,1.611124,1.916682,1.583346,1.916682,6.5,6.875,6.359375,6.875,0.244179,0.26064,0.238691,0.241435,3.473971,3.978006,3.411935,3.93148,0.242188,0.339844,0.242188,0.300781,1.492188,1.734375,1.488281,1.65625
1985-11-01T14:30:00Z,2.9375,3.164063,2.914063,3.117188,1.94446,2.055572,1.868071,2.055572,6.875,6.984375,6.53125,6.671875,0.241435,0.279845,0.230461,0.241435,3.93148,4.19513,3.900462,4.164112,0.300781,0.316406,0.28125,0.3125,1.65625,1.882813,1.632813,1.851563
1985-12-02T14:30:00Z,3.109375,3.453125,3.015625,3.289063,2.069461,2.236129,1.822931,2.236129,6.671875,6.890625,6.125,6.890625,0.241435,0.301794,0.235948,0.274358,4.164112,4.451025,4.109831,4.326954,0.3125,0.324219,0.285156,0.320313,1.851563,2.15625,1.84375,1.992188
